Episode_ID,Asset_ID,Status_Type,Alarm_Type,Duration_Hours,Start_Time,End_Time,Primary_Department,Responsible_Team,Original_Fault_Type
7851,11.0,5.0,Emergency Brake Activation,4.33,2015-05-13 23:40:00,2015-05-14 04:00:00,Mechanical - Safety Systems,Mechanical Safety Team,Unknown
7852,11.0,5.0,Grid Frequency Deviation,0.33,2015-05-14 05:50:00,2015-05-14 06:10:00,Grid Operations & Connectivity,Grid Management Team,Unknown
7853,11.0,5.0,Safety System Activation,2.17,2015-05-14 08:30:00,2015-05-14 10:40:00,Electrical - Emergency Response,Emergency Response Team,Unknown
7854,11.0,5.0,Emergency Brake Activation,2.17,2015-05-14 22:30:00,2015-05-15 00:40:00,Mechanical - Safety Systems,Mechanical Safety Team,Unknown
7855,11.0,5.0,Overspeed Protection Triggered,3.33,2015-05-15 11:20:00,2015-05-15 14:40:00,Mechanical - Safety Systems,Mechanical Safety Team,Unknown
7856,11.0,5.0,Safety System Activation,4.83,2015-05-15 21:30:00,2015-05-16 02:20:00,Electrical - Emergency Response,Emergency Response Team,Unknown
7857,11.0,5.0,Emergency Brake Activation,4.5,2015-05-19 02:30:00,2015-05-19 07:00:00,Mechanical - Safety Systems,Mechanical Safety Team,Unknown
7858,11.0,5.0,Grid Frequency Deviation,0.33,2015-05-19 08:10:00,2015-05-19 08:30:00,Grid Operations & Connectivity,Grid Management Team,Unknown
7859,11.0,5.0,Safety System Activation,2.67,2015-05-19 22:50:00,2015-05-20 01:30:00,Electrical - Emergency Response,Emergency Response Team,Unknown
7860,11.0,5.0,Grid Voltage Fluctuation,0.0,2015-05-20 03:20:00,2015-05-20 03:20:00,Grid Operations & Connectivity,Grid Management Team,Unknown
7861,11.0,5.0,Grid Frequency Deviation,0.17,2015-05-20 04:20:00,2015-05-20 04:30:00,Grid Operations & Connectivity,Grid Management Team,Unknown
7862,11.0,5.0,Safety System Activation,4.0,2015-05-20 07:00:00,2015-05-20 11:00:00,Electrical - Emergency Response,Emergency Response Team,Unknown
7863,11.0,5.0,Grid Voltage Fluctuation,1.33,2015-05-20 12:50:00,2015-05-20 14:10:00,Grid Operations & Connectivity,Grid Management Team,Unknown
7864,11.0,5.0,Overspeed Protection Triggered,2.17,2015-05-22 08:00:00,2015-05-22 10:10:00,Mechanical - Safety Systems,Mechanical Safety Team,Unknown
7865,11.0,5.0,Momentary Grid Loss,1.33,2015-05-23 02:20:00,2015-05-23 03:40:00,Grid Operations & Connectivity,Grid Management Team,Unknown
7866,11.0,5.0,Main Controller Fault,7.67,2015-05-23 06:40:00,2015-05-23 14:20:00,Software & Controls,SCADA & Controls Team,Unknown
7867,11.0,5.0,Grid Frequency Deviation,1.0,2015-05-23 18:30:00,2015-05-23 19:30:00,Grid Operations & Connectivity,Grid Management Team,Unknown
7868,11.0,5.0,Momentary Grid Loss,0.33,2015-05-23 20:40:00,2015-05-23 21:00:00,Grid Operations & Connectivity,Grid Management Team,Unknown
7869,11.0,5.0,Grid Voltage Fluctuation,0.0,2015-05-23 22:00:00,2015-05-23 22:00:00,Grid Operations & Connectivity,Grid Management Team,Unknown
7870,11.0,5.0,Overspeed Protection Triggered,2.0,2015-05-26 06:00:00,2015-05-26 08:00:00,Mechanical - Safety Systems,Mechanical Safety Team,Unknown
7871,11.0,5.0,Safety System Activation,2.83,2015-05-26 20:30:00,2015-05-26 23:20:00,Electrical - Emergency Response,Emergency Response Team,Unknown
7872,11.0,5.0,Grid Voltage Fluctuation,1.33,2015-05-27 00:30:00,2015-05-27 01:50:00,Grid Operations & Connectivity,Grid Management Team,Unknown
7873,11.0,5.0,Extended Grid Outage,8.67,2015-05-27 02:50:00,2015-05-27 11:30:00,Grid Operations & Connectivity,Grid Management Team,Unknown
7874,11.0,5.0,Momentary Grid Loss,0.0,2015-05-27 12:30:00,2015-05-27 12:30:00,Grid Operations & Connectivity,Grid Management Team,Unknown
7875,11.0,5.0,Grid Voltage Fluctuation,0.0,2015-05-27 16:20:00,2015-05-27 16:20:00,Grid Operations & Connectivity,Grid Management Team,Unknown
7876,11.0,5.0,Grid Frequency Deviation,1.0,2015-05-27 21:00:00,2015-05-27 22:00:00,Grid Operations & Connectivity,Grid Management Team,Unknown
7877,11.0,5.0,Safety System Activation,4.5,2015-05-27 23:30:00,2015-05-28 04:00:00,Electrical - Emergency Response,Emergency Response Team,Unknown
7878,11.0,5.0,Emergency Brake Activation,3.0,2015-05-28 05:00:00,2015-05-28 08:00:00,Mechanical - Safety Systems,Mechanical Safety Team,Unknown
7879,11.0,5.0,Overspeed Protection Triggered,2.0,2015-05-28 11:00:00,2015-05-28 13:00:00,Mechanical - Safety Systems,Mechanical Safety Team,Unknown
7880,11.0,5.0,Main Controller Fault,6.33,2015-05-29 05:40:00,2015-05-29 12:00:00,Software & Controls,SCADA & Controls Team,Unknown
7881,11.0,5.0,Emergency Brake Activation,2.83,2015-05-30 01:10:00,2015-05-30 04:00:00,Mechanical - Safety Systems,Mechanical Safety Team,Unknown
7882,11.0,5.0,Grid Frequency Deviation,0.67,2015-05-30 07:20:00,2015-05-30 08:00:00,Grid Operations & Connectivity,Grid Management Team,Unknown
7883,11.0,5.0,Momentary Grid Loss,1.0,2015-05-30 09:10:00,2015-05-30 10:10:00,Grid Operations & Connectivity,Grid Management Team,Unknown
7884,11.0,5.0,Grid Voltage Fluctuation,0.0,2015-05-30 11:40:00,2015-05-30 11:40:00,Grid Operations & Connectivity,Grid Management Team,Unknown
7885,11.0,5.0,Grid Frequency Deviation,0.0,2015-05-30 12:40:00,2015-05-30 12:40:00,Grid Operations & Connectivity,Grid Management Team,Unknown
7886,11.0,5.0,Safety System Activation,3.33,2015-05-31 00:10:00,2015-05-31 03:30:00,Electrical - Emergency Response,Emergency Response Team,Unknown
7887,11.0,5.0,Emergency Brake Activation,3.5,2015-05-31 05:00:00,2015-05-31 08:30:00,Mechanical - Safety Systems,Mechanical Safety Team,Unknown
7888,11.0,5.0,Overspeed Protection Triggered,2.0,2015-05-31 09:50:00,2015-05-31 11:50:00,Mechanical - Safety Systems,Mechanical Safety Team,Unknown
7889,11.0,5.0,Safety System Activation,3.0,2015-05-31 21:00:00,2015-06-01 00:00:00,Electrical - Emergency Response,Emergency Response Team,Unknown
7890,11.0,5.0,Emergency Brake Activation,2.67,2015-06-03 20:50:00,2015-06-03 23:30:00,Mechanical - Safety Systems,Mechanical Safety Team,Unknown
7891,11.0,5.0,Grid Frequency Deviation,0.0,2015-06-04 01:10:00,2015-06-04 01:10:00,Grid Operations & Connectivity,Grid Management Team,Unknown
7892,11.0,5.0,Safety System Activation,3.0,2015-06-04 03:00:00,2015-06-04 06:00:00,Electrical - Emergency Response,Emergency Response Team,Unknown
7893,11.0,5.0,Grid Voltage Fluctuation,0.5,2015-06-04 07:10:00,2015-06-04 07:40:00,Grid Operations & Connectivity,Grid Management Team,Unknown
7894,11.0,5.0,Main Controller Fault,5.33,2015-06-04 08:40:00,2015-06-04 14:00:00,Software & Controls,SCADA & Controls Team,Unknown
7895,11.0,5.0,Momentary Grid Loss,0.0,2015-06-04 20:40:00,2015-06-04 20:40:00,Grid Operations & Connectivity,Grid Management Team,Unknown
7896,11.0,5.0,Grid Voltage Fluctuation,0.0,2015-06-04 21:50:00,2015-06-04 21:50:00,Grid Operations & Connectivity,Grid Management Team,Unknown
7897,11.0,5.0,Grid Frequency Deviation,1.33,2015-06-04 23:10:00,2015-06-05 00:30:00,Grid Operations & Connectivity,Grid Management Team,Unknown
7898,11.0,5.0,Momentary Grid Loss,0.67,2015-06-05 01:40:00,2015-06-05 02:20:00,Grid Operations & Connectivity,Grid Management Team,Unknown
7899,11.0,5.0,Grid Voltage Fluctuation,0.0,2015-06-05 07:00:00,2015-06-05 07:00:00,Grid Operations & Connectivity,Grid Management Team,Unknown
7900,11.0,5.0,Overspeed Protection Triggered,2.0,2015-06-05 08:30:00,2015-06-05 10:30:00,Mechanical - Safety Systems,Mechanical Safety Team,Unknown
7901,11.0,5.0,Safety System Activation,2.17,2015-06-05 22:40:00,2015-06-06 00:50:00,Electrical - Emergency Response,Emergency Response Team,Unknown
7902,11.0,5.0,Main Controller Fault,5.17,2015-06-06 04:40:00,2015-06-06 09:50:00,Software & Controls,SCADA & Controls Team,Unknown
7903,11.0,5.0,Grid Frequency Deviation,0.67,2015-06-06 22:10:00,2015-06-06 22:50:00,Grid Operations & Connectivity,Grid Management Team,Unknown
7904,11.0,5.0,Momentary Grid Loss,1.0,2015-06-07 00:00:00,2015-06-07 01:00:00,Grid Operations & Connectivity,Grid Management Team,Unknown
7905,11.0,5.0,Grid Voltage Fluctuation,0.0,2015-06-07 02:20:00,2015-06-07 02:20:00,Grid Operations & Connectivity,Grid Management Team,Unknown
7906,11.0,5.0,Overspeed Protection Triggered,2.67,2015-06-07 04:10:00,2015-06-07 06:50:00,Mechanical - Safety Systems,Mechanical Safety Team,Unknown
7907,11.0,5.0,Safety System Activation,4.17,2015-06-07 08:30:00,2015-06-07 12:40:00,Electrical - Emergency Response,Emergency Response Team,Unknown
7908,11.0,5.0,Main Controller Fault,6.0,2015-06-07 22:50:00,2015-06-08 04:50:00,Software & Controls,SCADA & Controls Team,Unknown
7909,11.0,5.0,Overspeed Protection Triggered,3.5,2015-06-08 06:40:00,2015-06-08 10:10:00,Mechanical - Safety Systems,Mechanical Safety Team,Unknown
7910,11.0,5.0,Momentary Grid Loss,1.33,2015-06-09 14:50:00,2015-06-09 16:10:00,Grid Operations & Connectivity,Grid Management Team,Unknown
7911,11.0,5.0,Extended Grid Outage,7.33,2015-06-10 02:50:00,2015-06-10 10:10:00,Grid Operations & Connectivity,Grid Management Team,Unknown
7912,11.0,5.0,Overspeed Protection Triggered,2.33,2015-06-10 11:30:00,2015-06-10 13:50:00,Mechanical - Safety Systems,Mechanical Safety Team,Unknown
7913,11.0,5.0,Momentary Grid Loss,0.0,2015-06-10 17:00:00,2015-06-10 17:00:00,Grid Operations & Connectivity,Grid Management Team,Unknown
7914,11.0,5.0,Emergency Brake Activation,3.67,2015-06-10 18:10:00,2015-06-10 21:50:00,Mechanical - Safety Systems,Mechanical Safety Team,Unknown
7915,11.0,5.0,Grid Frequency Deviation,1.83,2015-06-11 00:40:00,2015-06-11 02:30:00,Grid Operations & Connectivity,Grid Management Team,Unknown
7916,11.0,5.0,Momentary Grid Loss,1.5,2015-06-11 04:30:00,2015-06-11 06:00:00,Grid Operations & Connectivity,Grid Management Team,Unknown
7917,11.0,5.0,Emergency Brake Activation,3.33,2015-06-12 18:50:00,2015-06-12 22:10:00,Mechanical - Safety Systems,Mechanical Safety Team,Unknown
7918,11.0,5.0,Grid Frequency Deviation,0.0,2015-06-13 07:00:00,2015-06-13 07:00:00,Grid Operations & Connectivity,Grid Management Team,Unknown
7919,11.0,5.0,Momentary Grid Loss,0.5,2015-06-14 07:30:00,2015-06-14 08:00:00,Grid Operations & Connectivity,Grid Management Team,Unknown
7920,11.0,5.0,Grid Voltage Fluctuation,0.0,2015-06-14 18:40:00,2015-06-14 18:40:00,Grid Operations & Connectivity,Grid Management Team,Unknown
7921,11.0,5.0,Overspeed Protection Triggered,4.0,2015-06-14 20:20:00,2015-06-15 00:20:00,Mechanical - Safety Systems,Mechanical Safety Team,Unknown
7922,11.0,5.0,Momentary Grid Loss,1.5,2015-06-15 01:30:00,2015-06-15 03:00:00,Grid Operations & Connectivity,Grid Management Team,Unknown
7923,11.0,5.0,Grid Voltage Fluctuation,0.0,2015-06-15 08:30:00,2015-06-15 08:30:00,Grid Operations & Connectivity,Grid Management Team,Unknown
7924,11.0,5.0,Grid Frequency Deviation,0.33,2015-06-15 10:20:00,2015-06-15 10:40:00,Grid Operations & Connectivity,Grid Management Team,Unknown
7925,11.0,5.0,Momentary Grid Loss,0.83,2015-06-15 12:10:00,2015-06-15 13:00:00,Grid Operations & Connectivity,Grid Management Team,Unknown
7926,11.0,5.0,Main Controller Fault,5.0,2015-06-15 22:00:00,2015-06-16 03:00:00,Software & Controls,SCADA & Controls Team,Unknown
7927,11.0,5.0,Grid Frequency Deviation,0.0,2015-06-16 05:20:00,2015-06-16 05:20:00,Grid Operations & Connectivity,Grid Management Team,Unknown
7928,11.0,5.0,Safety System Activation,3.17,2015-06-16 09:30:00,2015-06-16 12:40:00,Electrical - Emergency Response,Emergency Response Team,Unknown
7929,11.0,5.0,Extended Grid Outage,6.5,2015-06-16 18:40:00,2015-06-17 01:10:00,Grid Operations & Connectivity,Grid Management Team,Unknown
7930,11.0,5.0,Grid Frequency Deviation,0.67,2015-06-17 02:50:00,2015-06-17 03:30:00,Grid Operations & Connectivity,Grid Management Team,Unknown
7931,11.0,5.0,Safety System Activation,4.33,2015-06-17 18:10:00,2015-06-17 22:30:00,Electrical - Emergency Response,Emergency Response Team,Unknown
7932,11.0,5.0,Grid Voltage Fluctuation,0.17,2015-06-20 07:50:00,2015-06-20 08:00:00,Grid Operations & Connectivity,Grid Management Team,Unknown
7933,11.0,5.0,Extended Grid Outage,13.67,2015-06-20 19:10:00,2015-06-21 08:50:00,Grid Operations & Connectivity,Grid Management Team,Unknown
7934,11.0,5.0,Main Controller Fault,6.17,2015-06-22 05:20:00,2015-06-22 11:30:00,Software & Controls,SCADA & Controls Team,Unknown
7935,11.0,5.0,Grid Voltage Fluctuation,0.0,2015-06-22 20:20:00,2015-06-22 20:20:00,Grid Operations & Connectivity,Grid Management Team,Unknown
7936,11.0,5.0,Overspeed Protection Triggered,4.33,2015-06-22 22:00:00,2015-06-23 02:20:00,Mechanical - Safety Systems,Mechanical Safety Team,Unknown
7937,11.0,5.0,Momentary Grid Loss,0.33,2015-06-23 03:40:00,2015-06-23 04:00:00,Grid Operations & Connectivity,Grid Management Team,Unknown
7938,11.0,5.0,Grid Voltage Fluctuation,0.0,2015-06-23 08:00:00,2015-06-23 08:00:00,Grid Operations & Connectivity,Grid Management Team,Unknown
7939,11.0,5.0,Grid Frequency Deviation,0.33,2015-06-23 12:10:00,2015-06-23 12:30:00,Grid Operations & Connectivity,Grid Management Team,Unknown
7940,11.0,5.0,Main Controller Fault,6.33,2015-06-23 18:20:00,2015-06-24 00:40:00,Software & Controls,SCADA & Controls Team,Unknown
7941,11.0,5.0,Emergency Brake Activation,2.83,2015-06-24 04:20:00,2015-06-24 07:10:00,Mechanical - Safety Systems,Mechanical Safety Team,Unknown
7942,11.0,5.0,Grid Frequency Deviation,0.0,2015-06-24 08:20:00,2015-06-24 08:20:00,Grid Operations & Connectivity,Grid Management Team,Unknown
7943,11.0,5.0,Momentary Grid Loss,0.67,2015-06-24 09:30:00,2015-06-24 10:10:00,Grid Operations & Connectivity,Grid Management Team,Unknown
7944,11.0,5.0,Grid Voltage Fluctuation,1.0,2015-06-24 12:10:00,2015-06-24 13:10:00,Grid Operations & Connectivity,Grid Management Team,Unknown
7945,11.0,5.0,Overspeed Protection Triggered,4.17,2015-06-24 21:40:00,2015-06-25 01:50:00,Mechanical - Safety Systems,Mechanical Safety Team,Unknown
7946,11.0,5.0,Momentary Grid Loss,0.67,2015-06-25 05:00:00,2015-06-25 05:40:00,Grid Operations & Connectivity,Grid Management Team,Unknown
7947,11.0,5.0,Emergency Brake Activation,4.5,2015-06-25 06:50:00,2015-06-25 11:20:00,Mechanical - Safety Systems,Mechanical Safety Team,Unknown
7948,11.0,5.0,Grid Frequency Deviation,0.5,2015-06-25 18:00:00,2015-06-25 18:30:00,Grid Operations & Connectivity,Grid Management Team,Unknown
7949,11.0,5.0,Safety System Activation,4.67,2015-06-25 21:00:00,2015-06-26 01:40:00,Electrical - Emergency Response,Emergency Response Team,Unknown
7950,11.0,5.0,Grid Voltage Fluctuation,0.67,2015-06-26 03:10:00,2015-06-26 03:50:00,Grid Operations & Connectivity,Grid Management Team,Unknown
7951,11.0,5.0,Grid Frequency Deviation,0.17,2015-06-26 05:10:00,2015-06-26 05:20:00,Grid Operations & Connectivity,Grid Management Team,Unknown
7952,11.0,5.0,Momentary Grid Loss,1.67,2015-06-26 07:20:00,2015-06-26 09:00:00,Grid Operations & Connectivity,Grid Management Team,Unknown
7953,11.0,5.0,Emergency Brake Activation,4.17,2015-06-26 10:00:00,2015-06-26 14:10:00,Mechanical - Safety Systems,Mechanical Safety Team,Unknown
7954,11.0,5.0,Grid Frequency Deviation,0.33,2015-06-26 15:40:00,2015-06-26 16:00:00,Grid Operations & Connectivity,Grid Management Team,Unknown
7955,11.0,5.0,Momentary Grid Loss,0.83,2015-06-26 19:40:00,2015-06-26 20:30:00,Grid Operations & Connectivity,Grid Management Team,Unknown
7956,11.0,5.0,Emergency Brake Activation,2.67,2015-06-26 22:10:00,2015-06-27 00:50:00,Mechanical - Safety Systems,Mechanical Safety Team,Unknown
7957,11.0,5.0,Overspeed Protection Triggered,2.83,2015-06-27 02:40:00,2015-06-27 05:30:00,Mechanical - Safety Systems,Mechanical Safety Team,Unknown
7958,11.0,5.0,Momentary Grid Loss,1.67,2015-06-27 06:30:00,2015-06-27 08:10:00,Grid Operations & Connectivity,Grid Management Team,Unknown
7959,11.0,5.0,Grid Voltage Fluctuation,0.33,2015-06-27 10:00:00,2015-06-27 10:20:00,Grid Operations & Connectivity,Grid Management Team,Unknown
7960,11.0,5.0,Grid Frequency Deviation,0.5,2015-06-27 11:30:00,2015-06-27 12:00:00,Grid Operations & Connectivity,Grid Management Team,Unknown
7961,11.0,5.0,Momentary Grid Loss,0.0,2015-06-27 22:00:00,2015-06-27 22:00:00,Grid Operations & Connectivity,Grid Management Team,Unknown
7962,11.0,5.0,Main Controller Fault,5.67,2015-06-27 23:30:00,2015-06-28 05:10:00,Software & Controls,SCADA & Controls Team,Unknown
7963,11.0,5.0,Grid Frequency Deviation,0.0,2015-06-28 06:10:00,2015-06-28 06:10:00,Grid Operations & Connectivity,Grid Management Team,Unknown
7964,11.0,5.0,Momentary Grid Loss,0.33,2015-06-28 07:30:00,2015-06-28 07:50:00,Grid Operations & Connectivity,Grid Management Team,Unknown
7965,11.0,5.0,Extended Grid Outage,7.33,2015-06-29 00:50:00,2015-06-29 08:10:00,Grid Operations & Connectivity,Grid Management Team,Unknown
7966,11.0,5.0,Grid Frequency Deviation,0.17,2015-07-01 06:00:00,2015-07-01 06:10:00,Grid Operations & Connectivity,Grid Management Team,Unknown
7967,11.0,5.0,Momentary Grid Loss,0.0,2015-07-01 07:40:00,2015-07-01 07:40:00,Grid Operations & Connectivity,Grid Management Team,Unknown
7968,11.0,5.0,Grid Voltage Fluctuation,0.0,2015-07-01 08:40:00,2015-07-01 08:40:00,Grid Operations & Connectivity,Grid Management Team,Unknown
7969,11.0,5.0,Overspeed Protection Triggered,2.5,2015-07-01 23:20:00,2015-07-02 01:50:00,Mechanical - Safety Systems,Mechanical Safety Team,Unknown
7970,11.0,5.0,Momentary Grid Loss,0.0,2015-07-02 03:00:00,2015-07-02 03:00:00,Grid Operations & Connectivity,Grid Management Team,Unknown
7971,11.0,5.0,Grid Voltage Fluctuation,0.83,2015-07-02 05:00:00,2015-07-02 05:50:00,Grid Operations & Connectivity,Grid Management Team,Unknown
7972,11.0,5.0,Grid Frequency Deviation,0.0,2015-07-02 08:30:00,2015-07-02 08:30:00,Grid Operations & Connectivity,Grid Management Team,Unknown
7973,11.0,5.0,Momentary Grid Loss,0.17,2015-07-02 09:30:00,2015-07-02 09:40:00,Grid Operations & Connectivity,Grid Management Team,Unknown
7974,11.0,5.0,Grid Voltage Fluctuation,1.67,2015-07-02 12:40:00,2015-07-02 14:20:00,Grid Operations & Connectivity,Grid Management Team,Unknown
7975,11.0,5.0,Grid Frequency Deviation,0.67,2015-07-02 17:00:00,2015-07-02 17:40:00,Grid Operations & Connectivity,Grid Management Team,Unknown
7976,11.0,5.0,Momentary Grid Loss,1.0,2015-07-03 18:10:00,2015-07-03 19:10:00,Grid Operations & Connectivity,Grid Management Team,Unknown
7977,11.0,5.0,Grid Voltage Fluctuation,0.0,2015-07-04 12:20:00,2015-07-04 12:20:00,Grid Operations & Connectivity,Grid Management Team,Unknown
7978,11.0,5.0,Main Controller Fault,5.5,2015-07-04 17:20:00,2015-07-04 22:50:00,Software & Controls,SCADA & Controls Team,Unknown
7979,11.0,5.0,Momentary Grid Loss,0.83,2015-07-06 06:10:00,2015-07-06 07:00:00,Grid Operations & Connectivity,Grid Management Team,Unknown
7980,11.0,5.0,Grid Voltage Fluctuation,0.17,2015-07-06 08:10:00,2015-07-06 08:20:00,Grid Operations & Connectivity,Grid Management Team,Unknown
7981,11.0,5.0,Grid Frequency Deviation,0.33,2015-07-06 20:30:00,2015-07-06 20:50:00,Grid Operations & Connectivity,Grid Management Team,Unknown
7982,11.0,5.0,Safety System Activation,2.0,2015-07-06 21:50:00,2015-07-06 23:50:00,Electrical - Emergency Response,Emergency Response Team,Unknown
7983,11.0,5.0,Extended Grid Outage,7.17,2015-07-07 01:10:00,2015-07-07 08:20:00,Grid Operations & Connectivity,Grid Management Team,Unknown
7984,11.0,5.0,Grid Frequency Deviation,0.0,2015-07-07 20:40:00,2015-07-07 20:40:00,Grid Operations & Connectivity,Grid Management Team,Unknown
7985,11.0,5.0,Momentary Grid Loss,1.5,2015-07-08 00:30:00,2015-07-08 02:00:00,Grid Operations & Connectivity,Grid Management Team,Unknown
7986,11.0,5.0,Grid Voltage Fluctuation,1.83,2015-07-08 04:00:00,2015-07-08 05:50:00,Grid Operations & Connectivity,Grid Management Team,Unknown
7987,11.0,5.0,Grid Frequency Deviation,0.83,2015-07-08 10:10:00,2015-07-08 11:00:00,Grid Operations & Connectivity,Grid Management Team,Unknown
7988,11.0,5.0,Main Controller Fault,5.67,2015-07-08 22:20:00,2015-07-09 04:00:00,Software & Controls,SCADA & Controls Team,Unknown
7989,11.0,5.0,Grid Voltage Fluctuation,0.0,2015-07-09 05:40:00,2015-07-09 05:40:00,Grid Operations & Connectivity,Grid Management Team,Unknown
7990,11.0,5.0,Grid Frequency Deviation,0.83,2015-07-09 09:00:00,2015-07-09 09:50:00,Grid Operations & Connectivity,Grid Management Team,Unknown
7991,11.0,5.0,Extended Grid Outage,16.5,2015-07-09 21:50:00,2015-07-10 14:20:00,Grid Operations & Connectivity,Grid Management Team,Unknown
